t_id,probability
19778,0.50946670770645142
21465,0.5311095118522644
25493,0.47711998224258423
8272,0.51137721538543701
24140,0.53329801559448242
633,0.49044507741928101
30355,0.52841776609420776
13873,0.51133841276168823
2835,0.49907538294792175
11453,0.5310969352722168
9035,0.49374282360076904
19391,0.51095843315124512
16637,0.48349130153656006
1644,0.49566379189491272
2404,0.5121874213218689
13152,0.52331405878067017
18352,0.45025494694709778
3503,0.50475150346755981
16219,0.45054659247398376
5372,0.42341741919517517
9849,0.50828200578689575
9688,0.5138586163520813
10470,0.52386105060577393
25916,0.54390257596969604
21486,0.51325678825378418
8827,0.51533699035644531
29318,0.52305316925048828
24955,0.48534697294235229
15945,0.52770322561264038
13362,0.52212983369827271
17559,0.48029875755310059
22055,0.49729841947555542
27144,0.51605802774429321
6312,0.44372382760047913
9684,0.54327183961868286
16769,0.53427374362945557
19850,0.53966480493545532
7779,0.51170915365219116
9906,0.40055191516876221
30553,0.53294843435287476
29716,0.49513858556747437
23374,0.51099693775177002
5150,0.48200860619544983
16089,0.50220543146133423
29349,0.52894550561904907
20046,0.52796238660812378
3795,0.52527374029159546
9378,0.44675362110137939
7030,0.4629136323928833
19027,0.50745826959609985
30371,0.46372997760772705
23582,0.52561420202255249
830,0.48339062929153442
31362,0.4973781406879425
28815,0.53547638654708862
2661,0.48810774087905884
24581,0.47952330112457275
30986,0.52936887741088867
10684,0.51026397943496704
25635,0.51301944255828857
10469,0.50979000329971313
22246,0.53997647762298584
7112,0.46133816242218018
2759,0.53001612424850464
29498,0.51785498857498169
5212,0.4822947084903717
8130,0.4986937940120697
10850,0.51054531335830688
25922,0.48314273357391357
4607,0.51132261753082275
4270,0.52594286203384399
2402,0.51056724786758423
27879,0.49430698156356812
28549,0.46458303928375244
18434,0.50503939390182495
12787,0.50697958469390869
23137,0.49786198139190674
85,0.52720171213150024
2130,0.55515694618225098
24702,0.54120653867721558
24505,0.520122230052948
22785,0.51747024059295654
11885,0.48989468812942505
24785,0.41151341795921326
9321,0.49158933758735657
16499,0.51791107654571533
23628,0.47454413771629333
282,0.51054275035858154
19210,0.51687955856323242
13650,0.44396752119064331
19738,0.49768286943435669
25262,0.49874773621559143
17176,0.48014244437217712
2571,0.469673752784729
31215,0.52562409639358521
26821,0.48122239112854004
20109,0.45124137401580811
8962,0.45489427447319031
17157,0.48490869998931885
22695,0.47588416934013367
26799,0.52131360769271851
30010,0.51856034994125366
16360,0.51077026128768921
16021,0.49196863174438477
16413,0.4950701892375946
18949,0.50030398368835449
21361,0.52347713708877563
20110,0.46773648262023926
7966,0.51897448301315308
6877,0.44170412421226501
19291,0.47792103886604309
31016,0.50114178657531738
22405,0.48871493339538574
18383,0.41225826740264893
190,0.52017402648925781
148,0.42193779349327087
11573,0.51793760061264038
14691,0.52830421924591064
7169,0.49789252877235413
16804,0.46534609794616699
19714,0.50529921054840088
14254,0.48841193318367004
23408,0.46988043189048767
16451,0.51646840572357178
9644,0.47516077756881714
5289,0.49199321866035461
17049,0.53237700462341309
24749,0.49309754371643066
3228,0.5214267373085022
14616,0.53866583108901978
31698,0.48088017106056213
3754,0.5360226035118103
11290,0.44912213087081909
16119,0.52055615186691284
24834,0.50674611330032349
29632,0.50682896375656128
31726,0.50614386796951294
31399,0.54839426279067993
8109,0.5420958399772644
31485,0.48621842265129089
21485,0.4890817403793335
4247,0.47135886549949646
14182,0.4991910457611084
11063,0.49828332662582397
12823,0.50604981184005737
2780,0.54064154624938965
8545,0.51583594083786011
29448,0.48606336116790771
9735,0.51154118776321411
6170,0.5144423246383667
6204,0.54177653789520264
21736,0.48410186171531677
18371,0.43781715631484985
27451,0.50730878114700317
18261,0.50102132558822632
16690,0.48104742169380188
19209,0.51708853244781494
334,0.49320295453071594
13155,0.48619425296783447
17380,0.51958179473876953
2804,0.49406662583351135
24034,0.4959767758846283
29244,0.39563927054405212
12948,0.52391117811203003
24516,0.51320391893386841
1099,0.48112958669662476
22841,0.53069448471069336
22790,0.50740635395050049
29634,0.51775473356246948
30831,0.50900369882583618
18185,0.50886577367782593
16306,0.48707175254821777
24640,0.45491129159927368
19293,0.47584021091461182
1530,0.46515467762947083
13081,0.49990594387054443
10616,0.50433313846588135
1622,0.55221694707870483
30668,0.51054161787033081
2502,0.5174640417098999
5229,0.50539135932922363
1253,0.48939424753189087
16414,0.49810144305229187
28735,0.51053065061569214
5942,0.4921259880065918
24999,0.53590261936187744
20013,0.49416306614875793
1269,0.47508120536804199
18124,0.52056866884231567
22677,0.53727447986602783
19574,0.50692611932754517
29903,0.55170875787734985
8508,0.41083475947380066
27086,0.52862203121185303
20667,0.51676386594772339
18422,0.40060839056968689
12895,0.54258787631988525
25871,0.51526761054992676
4810,0.50109457969665527
15992,0.5130959153175354
5431,0.51183342933654785
5948,0.50739175081253052
21636,0.54558855295181274
30325,0.50779706239700317
23662,0.41458645462989807
19906,0.50861746072769165
15924,0.47439214587211609
18165,0.50551670789718628
4201,0.5171283483505249
25474,0.47732821106910706
6106,0.46569773554801941
15608,0.51378530263900757
18915,0.44488251209259033
20193,0.48113098740577698
6307,0.46662908792495728
7597,0.50100362300872803
11789,0.50321805477142334
29362,0.5187380313873291
21286,0.50570762157440186
26333,0.4291345477104187
22957,0.47397619485855103
11985,0.51418888568878174
28604,0.46931847929954529
52,0.50947868824005127
3025,0.5028531551361084
4038,0.50982517004013062
16128,0.43026232719421387
6231,0.42312002182006836
10207,0.52091413736343384
14340,0.52155375480651855
13572,0.50303065776824951
8640,0.53189373016357422
187,0.51508414745330811
18488,0.51186257600784302
13658,0.46002790331840515
20835,0.48256057500839233
1877,0.52620875835418701
438,0.42350906133651733
11657,0.48574188351631165
3116,0.48874112963676453
14365,0.44783198833465576
11435,0.52235811948776245
1874,0.5239795446395874
13459,0.53608477115631104
26209,0.51212143898010254
30278,0.52987939119338989
2094,0.53046584129333496
6746,0.52279990911483765
13761,0.47428259253501892
29514,0.49387487769126892
26544,0.49713850021362305
9074,0.49034932255744934
23536,0.48543098568916321
15103,0.49993205070495605
28214,0.52598166465759277
3550,0.4948635995388031
12655,0.49303394556045532
16530,0.49145662784576416
18492,0.51120144128799438
14871,0.50011742115020752
4742,0.49550557136535645
4148,0.51312088966369629
9011,0.48452335596084595
19310,0.47792136669158936
26675,0.5122954249382019
19747,0.51657825708389282
17617,0.47920006513595581
4924,0.49348735809326172
17968,0.43859094381332397
27885,0.43170782923698425
31334,0.49188196659088135
9596,0.49604329466819763
10282,0.49573808908462524
20604,0.4929194450378418
25709,0.44138655066490173
2419,0.53966838121414185
14981,0.49509090185165405
29665,0.46708106994628906
3205,0.54995226860046387
19664,0.42598497867584229
19542,0.50726878643035889
19398,0.52802067995071411
25756,0.52414721250534058
27844,0.42691993713378906
29026,0.49749630689620972
20004,0.47735157608985901
25741,0.47418040037155151
12352,0.50167793035507202
9462,0.54744976758956909
16315,0.43772324919700623
20593,0.46491661667823792
15625,0.52797746658325195
29942,0.52420300245285034
9789,0.51597100496292114
28150,0.51228708028793335
