t_id,probability
19778,0.50741202235221861
21465,0.51896023750305176
25493,0.48151629567146303
8272,0.49343696236610413
24140,0.51912081837654112
633,0.50719337463378911
30355,0.52233204841613767
13873,0.51881018877029417
2835,0.50503372550010683
11453,0.53289568424224854
9035,0.49280679225921631
19391,0.50168066620826712
16637,0.49202637374401093
1644,0.51317269206047056
2404,0.53073648810386653
13152,0.50323006510734558
18352,0.48211558461189263
3503,0.5025068342685699
16219,0.47127321660518645
5372,0.43250809609889984
9849,0.50125429034233093
9688,0.49854969084262846
10470,0.53644064664840696
25916,0.52038925290107718
21486,0.51088528037071224
8827,0.51810199022293091
29318,0.53623843789100645
24955,0.49056352376937862
15945,0.51417655348777769
13362,0.52597700357437138
17559,0.49831048846244813
22055,0.49172418713569638
27144,0.49702683985233304
6312,0.4689607799053192
9684,0.52562368512153623
16769,0.51224837899208064
19850,0.54025163054466252
7779,0.50038361251354213
9906,0.42913644611835478
30553,0.51691527962684636
29716,0.49733566045761107
23374,0.50393249094486237
5150,0.48596046268939974
16089,0.49447171390056605
29349,0.53034220337867732
20046,0.51051167249679563
3795,0.51090642213821413
9378,0.4517275929450989
7030,0.47175187468528745
19027,0.51131950616836552
30371,0.49096635580062864
23582,0.52722390294075006
830,0.49776544868946071
31362,0.50645983815193174
28815,0.5233952462673187
2661,0.49076739549636839
24581,0.49041329920291898
30986,0.51414445042610168
10684,0.50073999762535093
25635,0.50872223377227788
10469,0.50394586920738216
22246,0.53195119500160215
7112,0.47589254081249238
2759,0.52431350350379946
29498,0.50227347612380979
5212,0.48800139129161835
8130,0.49428538084030149
10850,0.50000813305377956
25922,0.49217817783355711
4607,0.49873475134372713
4270,0.52737740874290462
2402,0.5002400964498519
27879,0.49895638823509214
28549,0.49381871819496159
18434,0.49192216992378235
12787,0.49092903435230256
23137,0.49909745156764984
85,0.52353933453559875
2130,0.53182156085968013
24702,0.5326468586921691
24505,0.52466536760330196
22785,0.50043524205684653
11885,0.5138559490442276
24785,0.48008278012275696
9321,0.48899413943290709
16499,0.50073007345199583
23628,0.48431326448917389
282,0.50611228346824644
19210,0.49526154398918154
