t_id,probability
19778,0.51590691010157264
21465,0.52081008752187097
25493,0.49136292437712353
8272,0.49874769151210785
24140,0.51558604836463928
633,0.48903058469295502
30355,0.53475405772527063
13873,0.51563323537508643
2835,0.50963365534941352
11453,0.54549631476402283
9035,0.48939330379168194
19391,0.50485579172770179
16637,0.48369916776816052
1644,0.50144320726394653
2404,0.53359077374140418
13152,0.50992116332054138
18352,0.47317167123158771
3503,0.49691436688105267
16219,0.46554363767306012
5372,0.42689274251461029
9849,0.500311886270841
9688,0.5013321191072464
10470,0.53512995441754663
25916,0.53435992201169336
21486,0.5086268583933512
8827,0.52231097221374512
29318,0.53841463724772132
24955,0.49534365038077038
15945,0.51690103610356652
13362,0.52597597241401672
17559,0.50721731781959534
22055,0.48024658858776093
27144,0.5117676009734472
6312,0.47013876835505169
9684,0.53538012504577637
16769,0.52910830577214563
19850,0.55868163704872131
7779,0.51634580890337622
9906,0.42431548237800598
30553,0.51869256794452667
29716,0.50097248454888665
23374,0.49735407531261444
5150,0.4864858090877533
16089,0.49047989646593732
29349,0.53588537375132239
20046,0.52412994702657068
3795,0.51616836587587989
9378,0.45753013590971631
7030,0.45198731621106464
19027,0.51424194375673926
30371,0.4810619056224823
23582,0.52759930491447449
830,0.49763597548007965
31362,0.50293297072251641
28815,0.54249906539916992
2661,0.49279520412286121
24581,0.49877438942591351
30986,0.5193411111831665
10684,0.50909380118052161
25635,0.49609728157520294
10469,0.50928747157255805
22246,0.53685783346494043
7112,0.47215861082077026
2759,0.52880941828091943
29498,0.51325557629267371
5212,0.48571653664112091
8130,0.49649542570114136
10850,0.50760664045810699
25922,0.47137872874736786
4607,0.50564960141976678
4270,0.5308602352937063
2402,0.50543286899725592
27879,0.50204733510812127
28549,0.49976101517677307
18434,0.49723241726557416
12787,0.49093374609947205
23137,0.49556871751944226
85,0.52928392092386878
2130,0.56502724687258399
24702,0.54188253482182824
24505,0.51781806349754333
22785,0.51289094984531403
11885,0.51171676317850745
24785,0.4523988664150238
9321,0.49211466312408447
16499,0.52337205410003662
23628,0.46500200529893237
282,0.50814392169316613
19210,0.50665326913197839
13650,0.46408720811208087
19738,0.50681904455025995
25262,0.47736988464991253
17176,0.47459424535433453
2571,0.48598373929659527
31215,0.52878689765930176
26821,0.49010243515173596
20109,0.45203000803788501
8962,0.48080978294213611
17157,0.48632758855819702
22695,0.48396045466264087
26799,0.52069594462712609
30010,0.51375927031040192
16360,0.51035547256469727
16021,0.49398616453011829
16413,0.51020929217338562
18949,0.51284220317999518
21361,0.52242677410443628
20110,0.48460182050863904
7966,0.53575966755549109
6877,0.46131417651971179
19291,0.48378316064675647
31016,0.51050891478856408
22405,0.49812829494476318
18383,0.425322026014328
190,0.51481253902117408
148,0.44097864627838135
